v1,id,text,label,type,model_wrong,db_model_preds,status,round,split,annotator
31000,33962,"Yeah, the only non-straight people who would even date her are bi men. Since she is straight, so obviously bi women and lesbian women are out of the equation.",nothate,none,TRUE,0.01929,dynabench entry,3a,train,cagnluiznm
17892,25690,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward camel jackers, so leave me alone as they should not be allowed to exist, thats just how I feel",hate,derogation,FALSE,0.2135,dynabench entry,2a,train,elgzdd8tvb
4634,16170,Its foolish to think that immigrants are dangerous,nothate,none,FALSE,0.92288,dynabench entry,1,train,e3dsmnspob
24199,2945,Black people should go back to picking up cotton,hate,notgiven,FALSE,0.2267,dynabench entry,1,train,oemywm1tjg
2331,13119,I wouldn't eat food that has been touched by a trannie,hate,notgiven,TRUE,0.99493,dynabench entry,1,train,gnzuctwed3
21835,28119p,"it is nice to think that people who use the word knackers are beginning to phase out, shame it isn't true",nothate,none,,,perturbation,2b,train,elgzdd8tvb
33510,39953,So because some women are being idiots online we should abolish the rights of an entire gender?!,nothate,none,TRUE,0.04228,dynabench entry,3a,train,lqlkttromx
3310,14114,"i purpose that we attack everyone who cannot adhere to british values, starting with black thugs",hate,notgiven,TRUE,0.81765,dynabench entry,1,dev,tbubpfn6ip
38273,7334,All fox hunters are scum,nothate,none,TRUE,0.08838,dynabench entry,1,train,gnzuctwed3
34051,43628p,"kids are capricious. That's all you have to know and it's why they can't be trusted. They say they love one thing
 more than they've ever loved anything in their lives and one hour later they'll be hating the fuck out of it.",nothate,none,,,perturbation,3b,train,vde7gn0nrl
39254,8440,"I say I like cripples, but I don't",hate,notgiven,TRUE,0.98933,dynabench entry,1,dev,elgzdd8tvb
30603,33750,"Most sluts are for sleeping with, and never for marrying. What are they? not a virgin when you start dating her, dresses in a way that you don't have to use much of your imagination to know what her body looks like (leggings as pants, bikinis, spandex as clothes, dresses and shorts so short that you can see all of their legs or even some of their ass) engaging in behavior that repeatedly gets the sexual attention of men, especially when they're in a relationship. it doesn't matter whether she says it's not for getting the male attention. pay attention to their actions, not their words. if you feel a certain way, it was intended to be that way. so if a girl dresses in a way that turns heads because she's showing off enough of her body, she's doing it on purpose These girls are not worth marrying. Maybe dating for a short period of time, just don't get invested emotionally.",hate,derogation,FALSE,0.00016,dynabench entry,3a,train,qiokkci7f8
29511,33130,"A mud is a mud, regardless of the shade. Some are darker, some are lighter.  If we don't stand up and defend ourselves...this is the future.",hate,derogation,TRUE,0.9913,dynabench entry,3a,dev,gnzuctwed3
305,10728,over 65 are not nice to me and been not kind when i deal with that why i am not gona deal with,hate,notgiven,TRUE,0.9914,dynabench entry,1,train,vde7gn0nrl
26703,31606,"I'm in Iraq as we speak. Your country is beautiful, but  thanks to terrorism still very unsafe and volatile, but not that bad as it was.",nothate,none,FALSE,0.99652,dynabench entry,3a,train,lqlkttromx
32885,39605p,Of course I wouldn't skip trans movies. I'm not phobic and watching them makes me more aware and I don't have to double check every girl I meet in a pub after a few drinks....so get more of that stuff on the tv and let's start accepting it as normal!!,nothate,none,,,perturbation,3b,test,dqrontdjbt
13691,23583p,"Danish Refugee Council should be banned, refugees shouldn't be helped anyway, bastards",hate,derogation,,,perturbation,2b,train,elgzdd8tvb
20760,27526p,"love these chicks, they're always funny",nothate,none,,,perturbation,2b,train,e3dsmnspob
20687,27462p,he thinks hes a businessman but hes just a man in a suit,nothate,none,,,perturbation,2b,test,e3dsmnspob
31633,34471p,"Sorry, I'm only just getting around to catching up. But this reply of hers has fucked me off. """"nOt EvErY oPiNiON neEdS tO bE ShaREd"""" - Weren't you just saying """"STAHP GIVING A FOOOK, SAY IT HOW IT IZZZZZ"""" Kike, stop contradicting yourself and giving shit advice if you're not going to follow it. Twat.",hate,derogation,,,perturbation,3b,train,cagnluiznm
1022,11760,I'm so sorry for those that are lesbians... it must be such a shame,hate,notgiven,TRUE,0.95612,dynabench entry,1,train,oemywm1tjg
15445,24447p,"It is so annoying having to explain why asylum seekers need to be looked after, it is common sense",nothate,none,,,perturbation,2b,train,elgzdd8tvb
19434,26807p,i hope he dies and goes to hell for the sin of being gay!,hate,derogation,,,perturbation,2b,train,gnzuctwed3
4722,16261,"Dear immigrants, stop saying you have pure intentions when you clearly dont",hate,notgiven,TRUE,0.97727,dynabench entry,1,dev,e3dsmnspob
38075,7115,There weren't any gays back in my day,hate,notgiven,TRUE,0.94611,dynabench entry,1,train,gnzuctwed3
22037,28227,I love how ignorant mailboxes are,hate,derogation,FALSE,0.00657,dynabench entry,2a,train,gnzuctwed3
14686,24069p,Fuck abos! they belong in the wild,hate,dehumanization,,,perturbation,2b,train,lqlkttromx
24290,29493p,he needs to stop being such a gay fucking cunt,hate,derogation,,,perturbation,2b,dev,gnzuctwed3
9058,21210,I know a lot of Afghani people who are men.,nothate,none,TRUE,0.02388,dynabench entry,2a,dev,cagnluiznm
22848,28664,I love the word nig,hate,derogation,TRUE,0.99973,dynabench entry,2a,train,gnzuctwed3
9398,21382,I love the idea of killing every single gypsy,hate,threatening,FALSE,7e-04,dynabench entry,2a,train,e3dsmnspob
16145,24808,"I tell people that I do not think rag-heads are stupid cunts, but I do",hate,derogation,TRUE,0.96033,dynabench entry,2a,train,elgzdd8tvb
25745,30361,"Black is sexier, white is more professional. This is the golden rule for picking handbags.",nothate,none,TRUE,6e-04,dynabench entry,2a,test,trrf46jwfp
39564,8768,I do not want to associate with cripples,hate,notgiven,TRUE,0.81174,dynabench entry,1,train,elgzdd8tvb
36648,5278,People who eat with their mouths open are cockroaches,nothate,none,TRUE,0.06361,dynabench entry,1,train,trrf46jwfp
35188,46615p,Classic case of the new guy trying to fit in. Being hyper aggressive and triggered don't make you part of this community.,nothate,none,,,perturbation,3b,test,io6vha6qjm
18015,25753p,"it is not easy for me to admit, but since free speech is allowed I can express my view and hatred for smokers, so leave me alone as they should not be allowed here, I won't change my mind",nothate,none,,,perturbation,2b,train,gnzuctwed3
36166,47182p,Democrats have got that Obama dude elected twice! Many Americans live honest hard working tax paying lives. Do Americans have failures as a people? What an absurd question! Sure all peoples throughout their history as a people have failures!,nothate,none,,,perturbation,3b,train,uiskeftl5s
37121,5964,Women say they want equality and then they go out and dress like prostitutes,hate,notgiven,FALSE,0.07774,dynabench entry,1,train,gnzuctwed3
5439,16992,I'm sick of pretending that gay is normal,hate,notgiven,FALSE,0.18415,dynabench entry,1,train,oemywm1tjg
9613,21492p,that's one shitty towel head coming our way,hate,derogation,,,perturbation,2b,train,trrf46jwfp
31947,34699,"I started this thing first I think, unless you're that guy who wrote that whole ass fucking book about Tulsi once",nothate,none,TRUE,0.13647,dynabench entry,3a,train,vde7gn0nrl
32778,39547,"Don't be so naive! If they hadn't colonised the world, most of them would still be living in the dirt. Other than that, colonisation is not related with the current invasion we are witnessing. The Brits colonising other countries was never a prerequisite for them being allowed to invade our countries. Our politicians have sold this once great nation out to the Jew, The UN and the EU to line their own pockets.",hate,derogation,FALSE,0.01568,dynabench entry,3a,train,trrf46jwfp
24854,29779p,i love the idea of deporting all haters to Antarctica,nothate,none,,,perturbation,2b,train,trrf46jwfp
4916,16462,"A lot of people hate lazy foreigners for taking advantage of our social services, whilst sitting on their arse themselves contributing nothing",nothate,none,TRUE,0.13051,dynabench entry,1,train,qiokkci7f8
28716,32709p,"If you become friends with them, all that you will find is betrayal or exploitation when you are in need. There are absolutely no exceptions to that.",nothate,none,,,perturbation,3b,train,elgzdd8tvb
2500,13289,"Cairo Coons, friendly? You ought to be kidding",hate,notgiven,TRUE,0.99045,dynabench entry,1,test,trrf46jwfp
10599,21998,"I love Black people. They are witty, funny, hardworking. Black kids are gorgeous and the absolute cutest. I just love them more when they live in their continent of origin.",hate,derogation,TRUE,0.99972,dynabench entry,2a,dev,trrf46jwfp
18998,26567,"this is getting out of hand now, I have had 5 arguments today already just because I merely expressed my opinion, just because you think homosexuals should exist doesnt mean I do, of course I dont and I dont see why anyone would. This is so silly and is starting to exhaust me now",hate,derogation,TRUE,0.99843,dynabench entry,2a,train,elgzdd8tvb
16944,25209p,"this is getting ridiculous, why do you think black women are evil? they really aren't and it should be common knowledge to everyone, I don't want to have to go around informing people about something they should already know",nothate,none,,,perturbation,2b,train,e3dsmnspob
17622,25544p,Trans getting rights? this is fucking nonsense! We should get rid of those HeShes,hate,threatening,,,perturbation,2b,test,gnzuctwed3
31139,34212,We din do nuffins wrong ! We just be gettin our reparasions to make up for slabery n sheeeit,hate,derogation,FALSE,0.44152,dynabench entry,3a,train,gnzuctwed3
10224,21805p,Intelligence is a common quality of women,nothate,none,,,perturbation,2b,dev,oemywm1tjg
16076,24773,"I tell people that I do not think aboriginals are stupid cunts, but I do",hate,derogation,TRUE,0.99924,dynabench entry,2a,train,elgzdd8tvb
13993,23734,my football team has loads of muslim players,nothate,none,FALSE,0.99961,dynabench entry,2a,train,qiokkci7f8
23633,2915,transgender people dont deserve rights,hate,notgiven,TRUE,0.91251,dynabench entry,1,dev,tbubpfn6ip
2943,13734,I cant differentiate between a black man and a black whale,hate,notgiven,TRUE,0.99159,dynabench entry,1,train,vde7gn0nrl
37355,6228,Chinese are to blame for all the world has suffered through 2020,hate,notgiven,FALSE,0.07862,dynabench entry,1,train,trrf46jwfp
35619,46888,"This is the same lady who referred to Asians as """"chinks""""<9d>?",nothate,none,FALSE,0.99988,dynabench entry,3a,train,qiokkci7f8
21143,27739,"urgh, when black chicks think they're smart",hate,derogation,TRUE,0.91261,dynabench entry,2a,train,gnzuctwed3
12388,22910,this shitty ass government better get its shit together,nothate,none,FALSE,0.99972,dynabench entry,2a,dev,lqlkttromx
30159,33506p,Where did all the good men go? Well im sorry but where have all the good people gone full stop?,nothate,none,,,perturbation,3b,test,ibsvsbliwx
13502,23490,I hate mushy black bananas,nothate,none,FALSE,0.99975,dynabench entry,2a,test,gnzuctwed3
9096,21229,I love the fact that immigrants dont even try to integrate in our society,hate,derogation,FALSE,0.00071,dynabench entry,2a,train,e3dsmnspob
29640,33201,"If your grandparents hate trans people and are close to dying, is it worth the trouble to come out? It's entirely up to you how you want to deal with that.",nothate,none,FALSE,0.99975,dynabench entry,3a,dev,lqlkttromx
16518,24996p,ragheads are one of the reasons why the world sucks,hate,derogation,,,perturbation,2b,train,qiokkci7f8
10897,22160,Discourtesy is the most significant quality of goat ropers,hate,derogation,FALSE,0.00044,dynabench entry,2a,train,e3dsmnspob
10310,21849p,"The UK is a beautiful country, from its food to its fashion, from its history to its arts, but I am very worried about the current trends thiis country is gong to. So let's import more immigrants who are keen on further enriching our  food, fashion, history and arts!",nothate,none,,,perturbation,2b,train,trrf46jwfp
29464,33104,Muslims worldwide r facing the racism,nothate,none,FALSE,0.99915,dynabench entry,3a,train,vde7gn0nrl
9521,21443p,"you used to hate fags at school, how did this change at university",hate,derogation,,,perturbation,2b,train,tbubpfn6ip
33782,4265,gay people are worthless,hate,notgiven,FALSE,0.07677,dynabench entry,1,train,elgzdd8tvb
3683,15197,Koshies are animals,hate,notgiven,FALSE,0.09716,dynabench entry,1,train,trrf46jwfp
14593,24024,muzz!3z sm3ll,hate,derogation,FALSE,0.00317,dynabench entry,2a,train,trrf46jwfp
17581,25518p,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward communists, so leave me alone as they should not be allowed to vote, thats just how I feel",nothate,none,,,perturbation,2b,train,oemywm1tjg
39991,9223,Muslims are murderous,hate,notgiven,FALSE,0.09532,dynabench entry,1,train,lqlkttromx
12584,23013,I hate fucking school and teachers,nothate,none,FALSE,0.99974,dynabench entry,2a,train,vde7gn0nrl
15941,24703p,we should tell people that to that think black men are stupid cunts is a horrible thing to do,nothate,none,,,perturbation,2b,train,e3dsmnspob
234,10363,Israelis feel strong nowadays because they are protected by the US,hate,notgiven,TRUE,0.992,dynabench entry,1,train,vde7gn0nrl
28775,32739p,"Women aren't perfect. Now white knight fantastists, repeat that until you believe it.",nothate,none,,,perturbation,3b,test,io6vha6qjm
12947,2321,"This country is a lot worse now, there are too many queers",hate,notgiven,FALSE,0.04839,dynabench entry,1,train,gnzuctwed3
16489,24983,there is so much to be proud of if you are british.  I love how the majority of us collectively just will not tolerate muslims!,hate,notgiven,TRUE,0.96007,dynabench entry,2a,train,tbubpfn6ip
37922,6907,"I've had it with people calling me a negro, even though I'm black",nothate,none,FALSE,0.99023,dynabench entry,1,test,lqlkttromx
37947,6935,tards cannot be trusted,hate,notgiven,FALSE,0.09124,dynabench entry,1,train,tbubpfn6ip
14664,24059,j3rmis are w3!rd,hate,derogation,FALSE,0.00046,dynabench entry,2a,train,trrf46jwfp
11507,22479p,"I don't mind when people call my friend a nigor, it's not as offensive",hate,animosity,,,perturbation,2b,train,lqlkttromx
13146,23315,birds are not fucking cute animals,nothate,none,FALSE,0.99969,dynabench entry,2a,train,lqlkttromx
31456,34378p,"The crockery might be inanimate and perfectly ordered but the travellers homes are like Beauty & the Beast, it's like the Brambly Mice, only inside a caravan! Shame the surroundings are always dirty.",hate,animosity,,,perturbation,3b,train,cagnluiznm
40554,9804,Pakistanis are great... at being unclean!,hate,notgiven,TRUE,0.836,dynabench entry,1,train,trrf46jwfp
10716,22058,"Everyone thinks that retards are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate,derogation,FALSE,0.00227,dynabench entry,2a,train,elgzdd8tvb
8424,20880,Many refugees live here,nothate,none,TRUE,0.00107,dynabench entry,2a,test,trrf46jwfp
687,11420,Get rid of all the Jews,hate,notgiven,FALSE,0.09068,dynabench entry,1,train,gnzuctwed3
17734,25601,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward he-shes, so leave me alone as they should not be allowed to exist, thats just how I feel",hate,animosity,TRUE,0.96434,dynabench entry,2a,train,elgzdd8tvb
26299,31389,why is this whole sub full of trans people and no normal gays,hate,animosity,FALSE,0.00058,dynabench entry,3a,train,qiokkci7f8
25919,3081,I have been called dirty immigrant too many times,nothate,none,FALSE,0.79577,dynabench entry,1,train,trrf46jwfp
3244,14047,I do not differentiate a black woman and a black cap,hate,notgiven,TRUE,0.99793,dynabench entry,1,train,vde7gn0nrl
7153,20216,"Scottish labour, in one word... #Bellends",nothate,none,TRUE,0.00333,dynabench entry,2a,test,cagnluiznm
20729,27499p,does this women really think she is not cleverer than me?,nothate,none,,,perturbation,2b,test,tbubpfn6ip
19804,26989,I know of a few asian families,nothate,none,TRUE,6e-04,dynabench entry,2a,train,tbubpfn6ip
1785,12565,another multicultural advert this is why i dont shop there,hate,notgiven,TRUE,0.99354,dynabench entry,1,train,tbubpfn6ip
27317,31938,"Women go: """"Hey! Women aren't objects. I'm a daughter. I'm a sister. I'm a peepooopeeepooo, etc"""". But also: """"Pictures of my @$$ for 13.99 a month honey""""",hate,derogation,TRUE,0.99986,dynabench entry,3a,train,oemywm1tjg
4471,16001,Chinks are lousy,hate,notgiven,FALSE,0.03493,dynabench entry,1,train,trrf46jwfp
23226,28903p,no one loves people that are rude to foreigners,nothate,none,,,perturbation,2b,test,elgzdd8tvb
13398,23439,moral is a concept with which faggots cannot be associated,hate,derogation,FALSE,0.00435,dynabench entry,2a,train,oemywm1tjg
18481,26151p,asylum seekers are great. I love them,nothate,none,,,perturbation,2b,train,cagnluiznm
32453,39373p,"The kinds of grammatical errors we see are typical and normal in filings that are being done at speed to beat deadlines. It's ugly but meaningless and just says about the female secretary's intelligence, you'll find shit like this in really high profile lawsuits from great firms that are burning rubber to beat a deadline",hate,derogation,,,perturbation,3b,test,cyksvbw4hd
14461,23960,None of you should be allowed to breathe,nothate,none,TRUE,0.00032,dynabench entry,2a,test,e3dsmnspob
1630,12409,you are trashy,nothate,none,TRUE,0.11259,dynabench entry,1,train,tbubpfn6ip
14357,23910p,Are you seeing the good that the people of this country are doing without you brownie bastards.,hate,derogation,,,perturbation,2b,train,trrf46jwfp
1634,12413,primark is the worst,nothate,none,TRUE,0.07329,dynabench entry,1,train,tbubpfn6ip
34409,43825,"My realization story is very similar! My cousin told me he started to suspect he was gay because he was watching gay porn. I told him """"That doesn't make you gay. I watch lesbian porn all the time and it doesn't make me a lesbian.""""<9d> He didn't say anything for second and then said """"Uh...I think it might make you a little gay.""""<9d> It was then when I put it together that I was indeed, attracted to women.",nothate,none,FALSE,0.99988,dynabench entry,3a,train,e3dsmnspob
24889,29798,i love the idea of black people not being able to breathe!,hate,threatening,FALSE,0.19127,dynabench entry,2a,train,lqlkttromx
9863,21620p,"I saw that fucking shitbag standing in the dark, the coward ran away, surprised I could see the nigger in the dark",hate,derogation,,,perturbation,2b,train,elgzdd8tvb
36918,5576,I hate when people ignore me,nothate,none,FALSE,0.88738,dynabench entry,1,test,trrf46jwfp
33848,4331,gay people are a waste of space,hate,notgiven,FALSE,0.19114,dynabench entry,1,train,elgzdd8tvb
11907,22676p,I really hate lockdown since fucking covid came over here,nothate,none,,,perturbation,2b,dev,trrf46jwfp
3304,14108,"i purpose that we attack everyone who cannot adhere to british values, starting with refugees",hate,notgiven,TRUE,0.96835,dynabench entry,1,train,tbubpfn6ip
6554,19899,"ok cool but why does he have to talk like such a condescending, smug twat",nothate,none,TRUE,0.10124,dynabench entry,2a,train,cagnluiznm
25456,30218,i remember vividly watching a youtube video of hers where she asked a bunch of other lesbians their thoughts on bisexual women.,nothate,none,FALSE,0.99841,dynabench entry,2a,train,cagnluiznm
10607,22002,Being rebarbative is a common quality of lesbians,hate,animosity,FALSE,0.00089,dynabench entry,2a,dev,e3dsmnspob
19868,27021,there is a transgender muslim man in my office,nothate,none,TRUE,0.00345,dynabench entry,2a,train,tbubpfn6ip
26432,31459,"According to Islamic script, on the return of Mohammed to Mecca from Madinah, he destroyed all established idols around the Kaaba to pave the way for his new faith. If you ask me, that sounds worse than mockery and burning of replicated books.",hate,animosity,TRUE,0.99989,dynabench entry,3a,train,qiokkci7f8
8205,20770,bloody hell it's raining!,nothate,none,FALSE,0.9966,dynabench entry,2a,dev,trrf46jwfp
28689,32695p,If you absolutely had to choose between them....would you rather plough into a wall or the sea? You get a monster truck and single canister of gas!,nothate,none,,,perturbation,3b,test,zuuaksvcea
29484,33117p,Anybody know any reputable vegan clothing companies? I'm 16 and looking to change my style a bit,nothate,none,,,perturbation,3b,test,zuuaksvcea
28021,32326p,"Horses have evolved to be the most aesthetically diverse of the many animals. Unlike other animals, we see so many different variations in hair color, skin color, eye color, facial structure, and bodily structure in them. These things make them stand out and, in my opinion, more beautiful than anything else.  With so much variation in appearance, it can be assumed that they are also the most genetically diverse and developed of all farmyard animals, probably because they have been more successful in terms of developing new breeds, inventing news straints, etc.  It's not a matter of opinion that the animal breeds are genetically different, thousands of years of evolution illustrate that. Through simple observation, it is apparent that the arabian steeds have obtained the best genes.",nothate,none,,,perturbation,3b,train,uiskeftl5s
3335,14139,if you are asian you are worth less than dirt,hate,notgiven,TRUE,0.89751,dynabench entry,1,train,tbubpfn6ip
30593,33745p,"no person who tattooes themselves respects their own body. honestly, i'm starting to think that you think I actually think these people are redeemable. once a someone's n-count goes above one, they're done. once a fuck boy, always a fuck boy",nothate,none,,,perturbation,3b,train,e3dsmnspob
1870,12650,that dog is very dirty,nothate,none,FALSE,0.89099,dynabench entry,1,train,tbubpfn6ip
11327,22384p,"I don't like it when people call my girlfriend feminazi. Nazis were actually clever folks, unlike women.",hate,derogation,,,perturbation,2b,train,trrf46jwfp
38853,8001,Donald and Melania Trump have tested positive for COVID-19,nothate,none,FALSE,0.99712,dynabench entry,1,train,tbubpfn6ip
8462,20902,My neighbour is Chinese,nothate,none,TRUE,0.00032,dynabench entry,2a,train,trrf46jwfp
1223,11966,I don't mean to eliminate kykes.. I just wish they naturally became extinct,hate,notgiven,TRUE,0.91173,dynabench entry,1,train,oemywm1tjg
39338,8525,"Leko repeated that he had, before Roberts replied that """"he [Casilla] said he said 'what's your fucking name'"""".",nothate,none,TRUE,0.07018,dynabench entry,1,train,oemywm1tjg
18596,26210,I love how hateful homos are,hate,derogation,TRUE,0.97591,dynabench entry,2a,train,gnzuctwed3
7161,20220,"Scottish labour, in one word... #twats",nothate,none,FALSE,0.80539,dynabench entry,2a,train,cagnluiznm
6814,20031p,"We must accept that not all people are equal before the law, women are treated as inferior to men at most things, particularly in the workforce, it's just the way it is. Disgraceful!",nothate,none,,,perturbation,2b,train,trrf46jwfp
20086,27141,"the mood is extremely shit today at my office, my asylum seeker colleague explained the new policy to me and it just put me in a shit mood someone like that thinking they can talk to me even though they are clearly beneath me I didnt understand any of it",hate,derogation,TRUE,0.99903,dynabench entry,2a,train,tbubpfn6ip
3399,14203,i really dont want muslims in my university,hate,notgiven,TRUE,0.98519,dynabench entry,1,dev,tbubpfn6ip
1470,12244,to Muslims: I hope our paths never meet,hate,notgiven,TRUE,0.96998,dynabench entry,1,train,lqlkttromx
21606,27999,"it is nice to tell everyone i have 0 hatred toward hefemales, shame it is a lie",hate,derogation,TRUE,0.96259,dynabench entry,2a,train,elgzdd8tvb
12135,2279,"Islam  is a massive problem in this country, it should be abolished and the mosques should be destroyed",hate,notgiven,TRUE,0.96208,dynabench entry,1,train,gnzuctwed3
30616,33756p,"three things that transport me back to my childhood are fags, drag and clouds of smoke in the kitchen",hate,derogation,,,perturbation,3b,train,cagnluiznm
16142,24806p,You should tell people that you do not think cooks are stupid,nothate,none,,,perturbation,2b,train,cagnluiznm
19031,26586p,"there is a jewish society at my uni. Those jerks think they run everything, including the whole Students' Union",hate,derogation,,,perturbation,2b,train,trrf46jwfp
15538,24495,"It is so annoying having to explain myself and my reasons for disliking brownies, everyone should already be aware of these obvious explanations and should feel the same, it is common sense",hate,derogation,TRUE,0.99937,dynabench entry,2a,train,elgzdd8tvb
22376,28396p,as a woman you should stay at home to raise our kids until they are grown ups,hate,animosity,,,perturbation,2b,train,e3dsmnspob
8310,20823,So happy to be white and not a c0tton-picker,hate,derogation,FALSE,0.19176,dynabench entry,2a,train,gnzuctwed3
1330,12085,barren women should not live in the neighbourhood,hate,notgiven,TRUE,0.98348,dynabench entry,1,train,vde7gn0nrl
17009,25240,"this is getting ridiculous, why does everyone think blacks are not evil, they really are and it should be common knowledge to everyone, I dont want to have to go around informing people when they should already know",hate,derogation,TRUE,0.97199,dynabench entry,2a,train,elgzdd8tvb
20501,27348p,"i know so many travellers in this area, it needs to be cleansed",hate,derogation,,,perturbation,2b,train,elgzdd8tvb
2026,12806,Politicians are arseholes,nothate,none,TRUE,0.04625,dynabench entry,1,train,trrf46jwfp
29775,33277p,"throughout history traditions of family stuck with marrying and reproducing with others, and this resulted in that they formed a unique group. which developed into a ethnoreligious group because of this. those who are part of this are more likely for some disorders.",nothate,none,,,perturbation,3b,train,tbubpfn6ip
3321,14125,i want to stamp on asians,hate,notgiven,TRUE,0.99038,dynabench entry,1,train,tbubpfn6ip
33052,39697,you probably have a porn addiction and that's gone untreated for a while. If you stopped watching porn you would probably go back to being normal. I think the nature of this site pushes people in the direction of taking things too far. This thread is full of people who very clearly have some serious psychological disorders.,nothate,none,FALSE,0.9998,dynabench entry,3a,train,vde7gn0nrl
11210,22323p,"All the intersex need to be killed, they're aboslutely sickening",hate,threatening,,,perturbation,2b,train,gnzuctwed3
7292,20289p,I Predict A Nigger Riot #Bellends #BLDM #AnyExcuseToRiot,hate,derogation,,,perturbation,2b,train,gnzuctwed3
35791,46980,"After the Lesbian Avengers marched on the US capital in 1993, Lesbian Chic became a hot new trend. TM marketed towards young, urban Americans. Now they can legally marry and cannot be sacked for being gay.  Slap me all over that billboard on the 16th Street Mall if it means I can live without the bullshit.",nothate,none,TRUE,0.25329,dynabench entry,3a,train,qiokkci7f8
27710,32150p,Under the system we currently have the laws apply to everyone so in absence of a sterilizationn programme for stupid people for now abortion is preferable to an unmanageable low iq population explosion.,nothate,none,,,perturbation,3b,dev,elgzdd8tvb
15666,24565,"It is so annoying having to explain myself and my reasons for disliking rag-heads, everyone should already be aware of these obvious explanations and should feel the same, it is common sense",hate,derogation,FALSE,0.00953,dynabench entry,2a,train,elgzdd8tvb
12521,22978,i hope the racist UKBA becomes obsolete one day,nothate,none,FALSE,0.99772,dynabench entry,2a,train,lqlkttromx
21400,27883,"Those who have ancestral roots in pakistan, are disproportionally scobberlotchers.",hate,derogation,TRUE,0.83311,dynabench entry,2a,train,cagnluiznm
330,10948,Unmarried women are unacceptable in our society and Islam is against them,hate,notgiven,TRUE,0.97713,dynabench entry,1,train,vde7gn0nrl
38556,7637,All Muslims are violent!,hate,notgiven,FALSE,0.1281,dynabench entry,1,train,lqlkttromx
34696,43980p,"in a triumphant win for President Trump, U.S. Supreme Court makes deporting immigrants for crimes easier, this should be the law !",hate,derogation,,,perturbation,3b,train,vde7gn0nrl
15181,24311p,arabic! cool! But i don't understand shit!,nothate,none,,,perturbation,2b,test,e3dsmnspob
5237,16787,my desk can eat my shit,nothate,none,TRUE,0.01355,dynabench entry,1,train,elgzdd8tvb
36388,47312p,I bet the jew deletes that comment and the fact that it is not just his daughter but obviously her friend too ! He's a fucking kike he really is. It's disgusting!,hate,derogation,,,perturbation,3b,train,elgzdd8tvb
13889,23682p,The White House should burn to the ground if it has a black president,hate,derogation,,,perturbation,2b,train,gnzuctwed3
4844,16391,why are indians always begging for money?,hate,notgiven,TRUE,0.99056,dynabench entry,1,train,lqlkttromx
10297,21842p,Their disrespectful attitude makes me think theyre not the kind of people I want to be around,nothate,none,,,perturbation,2b,train,gnzuctwed3
4856,16402,fuck the rain,nothate,none,FALSE,0.86556,dynabench entry,1,train,tbubpfn6ip
24012,29346p,lets talk about the positives about muslim women,nothate,none,,,perturbation,2b,train,elgzdd8tvb
30524,33709,"German planning on spending $1Billipn to fight right wing. Meanwhile, they ignore muslims and that policy occasionally blows up on their faces",hate,animosity,TRUE,0.9999,dynabench entry,3a,train,qiokkci7f8
4385,15918,Word of warning. Out there they call them fanny packs cos fanny means your arse over there.,nothate,none,TRUE,0.16929,dynabench entry,1,train,cagnluiznm
15626,24542,"It is so annoying having to explain myself and my reasons for disliking camel-jackers, everyone should already be aware of these obvious explanations and should feel the same, it is common sense",hate,derogation,FALSE,0.04821,dynabench entry,2a,dev,elgzdd8tvb
27748,32174p,"successful investors and NPD? There is definitely a connection here. I remember there was a study on brain difference and business people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.",nothate,none,,,perturbation,3b,train,e3dsmnspob
17285,25374p,"this is getting ridiculous, why does everyone think billionaire bank owners are not evil, they really are and it should be common knowledge to everyone, I don't want to have to go around informing people when they should already know",nothate,none,,,perturbation,2b,train,trrf46jwfp
37537,6501,"Keep the L out of LGBT, can't stand them!",hate,notgiven,TRUE,0.89401,dynabench entry,1,train,lqlkttromx
26883,31705,I'm not racist bit but I've had bad experiences with every oriental person I've dealt with in the fish hobby. Very rude and they can barely speak English.,hate,derogation,FALSE,1e-05,dynabench entry,3a,train,cagnluiznm
30923,33922,"So currently, a Pakistani man is in charge of hunting down and prosecuting Muslim Rape Gangs; this is, his fellow 'men of Pakistani heritage'. It's a betrayal of the British people of previously inconceivable proportions!",hate,derogation,TRUE,0.99912,dynabench entry,3a,dev,trrf46jwfp
16280,24878,blacks = egregious,hate,notgiven,FALSE,0.00037,dynabench entry,2a,train,tbubpfn6ip
30619,33759,I cannot even come close to figuring out what that low I.Q. nig had going through his head. A very flawed thought process for sure.,hate,derogation,FALSE,0.00094,dynabench entry,3a,train,qiokkci7f8
533,11268,Half caste people are not clean,hate,notgiven,TRUE,0.98451,dynabench entry,1,test,gnzuctwed3
